read_name,read_len,start_time,barcode,best_reference,ref_len,start_coords,end_coords,num_matches,aln_block_len
b44b9f7f-c22e-4c4a-98bc-93a7752ef8e5,379,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,2225,2545,194,322
294dfc54-80ef-4ccb-95ca-c092074e1440,394,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,2809,3168,248,365
bb7057e9-5ace-4f19-810a-f019214cbaee,442,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,8512,8867,264,363
5588e4c1-2c4d-495a-b1cd-bc8d93a84624,430,2019-08-30T14:40:08Z,none,NiV|human|MYS|Nipah|1999,18246,15223,15563,187,346
f82027a3-33b6-49a1-91af-42c4ebde5376,418,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,8833,9183,273,353
656c6a67-43e4-4476-ade7-4d1ad39c42bc,353,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,366,648,121,289
bcb044a4-f9ab-4bf0-a213-a8bd9284321f,230,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,9001,9206,126,209
e4e5fc0c-228d-434a-b970-1998beedc4ea,404,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,2477,2849,263,373
62b964cd-46b4-49e0-8370-d7d6dcf9ea24,401,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1864,2231,249,371
b5e9d218-338e-4345-8389-9727eeb4c131,394,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10670,11053,312,385
4920eccc-8ae1-4dd0-8abd-bda271f655fb,806,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9771,10135,220,367
4920eccc-8ae1-4dd0-8abd-bda271f655fb,806,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,12419,12764,199,348
01b3d110-c9f0-4883-a6a9-f2d7a2c762da,392,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17871,18191,230,323
b7abc75e-37c8-42b3-9f93-ef21e763c4e3,401,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,14894,15238,152,344
fc322343-8278-4cfb-a39f-48c78d8e6084,429,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,15847,16198,258,353
71d50b24-ab7a-4633-83b8-8ccfc1edc9eb,427,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,12120,12493,250,379
c40a8c04-fc9c-4de6-ab14-f9ffbfcf2086,402,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17718,18033,228,317
c572f2f4-2146-4f22-9d10-041a8afd0f91,395,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17064,17279,119,216
515f52cc-6353-4f47-af5c-7817d8d40ada,274,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10670,10916,196,250
0b05b320-ce84-4179-9839-3818b1403266,355,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,743,1024,148,284
a011559d-15ff-4c03-9779-98cd4f730d4b,398,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,10221,10438,86,219
da2da028-3262-4620-b7b9-3d35bbd1ca8b,385,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,7378,7721,259,345
9ccaa215-c2b2-4d2e-bfbe-c3a08c808487,412,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,645,1017,154,377
e7a63054-57ec-4dc6-8769-4b0e8635850e,368,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1864,2229,229,371
a7dde19c-bbb5-4eb7-8430-e0c0f194365d,778,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,9778,10143,267,367
a7dde19c-bbb5-4eb7-8430-e0c0f194365d,778,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,17363,17723,208,362
fc87f07f-edca-42cb-ab84-871d12526e18,419,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,6721,7101,208,384
d15343a6-226e-4662-a8a7-4f3a101d9126,409,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,4886,5241,258,360
ab142a12-b332-4282-bf95-b1f484389a53,409,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10758,240,354
be0ded4c-67ae-486e-8614-12190917ba23,425,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1545,1929,236,397
9deddd38-bcc2-420c-a6b1-21986b84fb88,429,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,319,710,264,394
26bd9d72-ba2a-42b6-a376-ac490df17dda,380,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10384,10758,184,374
e51a3021-0a49-4537-a207-9bf651ef8848,328,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,3822,4104,187,285
af6cbfd1-b452-4adc-a928-ac87e40aad1b,398,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,3438,3814,260,379
4a996057-11fa-427f-9953-71efac1a7f14,422,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1261,1633,289,377
910fa491-a332-4780-ab3a-aa431e48c314,398,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,7060,7382,191,323
475b191f-dcff-48b6-801d-70d0076ff7c4,419,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,4926,5264,198,347
65ebb849-93b8-4b00-93b5-150cdaa60ab1,424,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,5792,6144,255,362
0f9aa17b-55d1-40f5-9cb7-0c0b6d840c23,298,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1650,1929,240,279
7f24ecfd-c776-472b-869d-c958bc39e676,410,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,16724,17095,238,378
9db8d18e-41fd-42d1-a62e-34025cebbe71,429,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,11047,11316,183,269
7246b6d5-1c1f-4def-88c9-4c1abe64bb8e,415,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,1557,1919,151,370
db966909-aaea-4d9c-a568-89fb70756489,418,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,11263,11639,248,381
25b647d0-fc74-40fa-861e-7262a869c6a9,406,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,645,1024,298,385
60106e27-a018-400b-89b7-21083af95c1b,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,645,1003,231,365
eb972889-a01d-40dd-9896-708f6d41a014,430,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,4886,5264,300,383
cd5527db-def1-4f80-b92d-38a490644b39,419,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17352,17708,238,361
7f9837d7-c25c-414b-947f-5237a806d3ef,390,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,12800,13077,130,278
18a10b04-9292-4736-bbfe-3c02be9fcf3f,255,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,14782,14970,162,190
798d6ce7-5870-45e8-9807-c25f8d8d5b5f,415,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1545,1929,224,388
11883b39-d742-45c4-9da1-72a3ce5222b6,404,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,14888,15252,255,370
ec1aab5d-c409-44c0-9e75-85d53cb02537,435,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9466,9830,196,373
6510c5f4-c888-4ef7-b45c-b4f9422083e7,392,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,11804,12155,242,354
98d15d4d-b94c-4bac-9e12-6f02ff4df807,423,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,9758,10135,225,382
5e2d2e5f-4d2a-4968-af09-88d1962cadc7,413,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7063,7391,293,334
16dd3e13-62e0-4001-ae23-333b42adca60,397,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,10384,10762,290,379
921b3a8c-6b4c-47ed-8c54-28a24fda9113,408,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8530,8874,232,344
9a9e65d9-5468-409a-b0a8-2fa294102cf8,398,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9492,9851,193,365
f0a1aa67-8c8d-42bd-9c56-34a0825502b8,270,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,14894,15134,132,241
6d024c7b-7ec7-4dd5-9604-c0cede3d77bd,436,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1240,1633,245,395
7d56b71e-71d9-4aa8-9394-b7e96f92e1bb,413,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,13985,14340,195,365
9ef9e75c-4183-4fd0-bcb5-d499c1efc645,406,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,2489,2834,254,345
2a9b54ba-4bd1-47d0-8956-68aa49ca8519,419,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,5514,5845,109,331
3c5cdbc2-a76a-4a8c-9499-309b01112960,388,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1864,2231,242,374
26ea6556-249f-4b48-88af-687e221c228b,278,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17683,17813,85,134
922dfc09-eaa6-4f1c-99a8-3d952a647d29,289,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1662,1929,190,267
0cf9cafc-3337-4080-be6f-f0d85a1bcb1a,400,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,2834,3180,191,346
9c7d5909-a9bf-42ff-bd50-202f62cfafd5,420,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16410,16760,245,356
3ef068fd-243f-4527-bee3-2df0f68c6399,385,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17367,17698,187,334
ac0a6719-0638-47dc-bb9c-be5080e7f120,422,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,6773,7092,213,331
e7d2e06f-6d0d-442d-8429-b5b94e061364,428,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9466,9842,272,383
525b4fac-49d4-43ef-84a2-9117c5cdcbef,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,14439,14667,158,228
525b4fac-49d4-43ef-84a2-9117c5cdcbef,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,14531,14629,83,99
fa01e0d3-f5b5-4b76-a9c1-c15c1a02f6eb,404,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,11272,11576,206,305
5f0d7daf-bbb2-4641-98e1-b4a555942ead,424,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9758,10135,207,380
776372fb-c11c-4798-acf8-94bce8d99870,373,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,10409,10699,228,293
001493e6-aa5e-42eb-a001-1b47d5c592c9,428,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16709,17059,274,357
87db7e5c-4fc8-4e82-9d7a-bd89d45144d6,406,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,14014,14340,236,328
b244c7f9-b7a2-477e-88bb-d0dcc480d0e1,446,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,15176,15563,210,393
6686e36e-985b-4aa1-a0a2-78e2cf6cea45,413,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17718,18050,278,337
a487b8ef-ad0b-4d61-ad94-949d7004ba5d,420,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,3451,3794,149,350
fbb1df6f-48fc-4210-b68c-6515caa9d71a,413,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17730,18009,152,289
1062bb1b-346f-4b32-8c52-a26ea2cf6d76,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,9763,10118,240,362
90c4ad59-ba8b-462f-a4d1-2e0a642c7e2c,398,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7350,7544,120,196
5d08bf2e-0944-4aa9-bc21-e160561e2076,429,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,682,997,193,320
dcaef175-bbd4-448f-b7d8-3fb2f76b1ab6,406,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,4585,4935,286,356
b99d842d-ece1-4e7f-b63e-981548111b6f,405,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,645,1017,228,381
6c0ada58-e47a-40d1-880d-8b4cedb4ef77,405,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,16733,17095,200,369
a3213d02-f452-419e-b935-76a91adc7b26,392,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7700,7988,165,290
71259c2d-d85d-424c-a845-d81b2efd1166,383,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17825,18186,160,361
1013fba0-357f-4abc-9641-ed59f6d19aac,425,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8874,9196,248,330
8237c48f-0862-4032-8e0e-1c9ce6338e84,241,2019-08-30T14:40:11Z,none,*,0,0,0,0,0
1f70e33c-9350-413d-b3fd-a335b446ffaf,427,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8264,8608,278,350
efbe27de-79d4-4015-b7b1-493e0e04130b,449,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,5219,5577,273,359
75351772-57e0-40b6-acd3-c2f38296900a,421,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8248,8616,267,372
0b2e59f7-5522-4b70-8636-dcea4564952f,382,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17718,17994,100,279
09b83ccf-7fc8-43bc-9139-f9cb4f18237d,384,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,14635,14955,162,326
777832fa-ed3d-4961-a2e7-66c203bc5f88,399,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7047,7401,270,356
08808b1f-1be0-4c09-9802-0a5b34c12366,422,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7682,8042,223,367
2772aa19-fe55-4e9f-91f1-185ff5c020a9,267,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8690,8866,120,178
9cc3d39a-13d4-4ceb-a4ff-1efa8a333840,391,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,4585,4917,308,334
8ebb694c-ef64-46e8-973f-7bd4d0e852c3,408,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17708,18042,231,337
5822357c-528f-4b5c-806f-01e57e9e8ec0,382,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,4575,4912,231,343
82f5d42c-d1fb-4b6b-be68-8a950903f69e,415,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,15,401,239,388
a419f8c6-e304-4bf7-a565-3570663bcea5,397,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,14880,15214,185,343
52d0e52e-9536-4517-825c-5a34515f3bab,404,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11827,12135,123,309
ac310caf-f2de-431b-a5a2-8348ccec76a8,344,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,6936,7101,105,169
ac310caf-f2de-431b-a5a2-8348ccec76a8,344,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7004,7092,63,88
49557065-e6b9-45df-ab78-b8ddb0d2a578,211,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,43,127,55,84
bb219950-c727-4cad-8bf8-c82fe4cde264,422,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1274,1633,210,362
12ec44d9-11b5-4c6d-ab56-1bffd9d64465,395,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10976,11332,196,360
8be0af8d-4479-454d-a4d7-ad16d70a05d6,398,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16764,223,358
ed9eda23-e023-41a6-806d-51a7d0770153,448,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,15178,15536,141,361
1fb87ae2-1186-4ca2-a210-d80b17c05ffb,398,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16709,17053,268,346
3c3dc2af-9368-4373-9bb8-56067f1710de,389,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,14888,15214,223,329
0ff6163c-d5f3-4217-a1c2-4e5c350355ee,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,12102,12475,140,373
5d15d12c-59ea-45fb-a6a0-67a7e9c246c8,374,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,13080,13384,162,309
872a943d-92b2-4953-b532-92b50738a768,406,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,13062,13409,94,347
fcf01a39-11ab-4182-89d0-44e9c77cbdb6,412,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11860,179,335
812fb345-f0e0-4d2e-87a7-6b09de9d95e0,420,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,4886,5259,213,375
b8bcb90b-15ac-417a-9793-2db14dca987c,305,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1686,1905,186,222
37f361ad-4f15-4818-9b97-02a2b985652e,416,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,5502,5879,220,381
216928da-a7eb-4713-8aea-883c3d55a318,377,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,968,1325,231,363
c5f97cd7-10d4-4874-9202-649e1a9f178e,421,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1855,2231,272,376
85a06fdb-7ede-4396-b173-a91025cb556a,422,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,14294,14650,306,359
61f26eb4-5bd9-441c-8059-15d342c2ac93,425,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,1914,2199,237,288
656edbf6-5274-47da-a1af-765dd18cbe92,224,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,10364,10448,80,88
766a126b-c3a8-477b-a765-3a700be2de5d,389,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11307,11610,171,306
e36a37a5-07a9-4920-aba9-538552fec27a,396,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17038,17418,252,384
546f6daf-ce42-467d-8f9b-4393c4e59c88,415,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,16709,17095,326,391
b7092aa1-de9e-456c-bd66-2704493ae58c,393,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,3119,3471,99,357
4902098e-62bb-4243-beda-8af244ec44b1,287,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,7198,7382,180,184
a76370e6-16a7-4929-a3f8-a678708465cf,387,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11804,12099,193,300
233faf77-4d2e-4a7e-ab95-55ab6b67bd80,417,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17103,17418,168,319
0dd99709-db2c-462e-bd6c-d48cf4a240ff,423,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,3722,4092,230,378
fefe1049-33c5-4faa-9463-5dc047d2f4b3,421,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11324,11540,81,222
700d23ad-6029-41cb-af59-06f9bfd8a5fe,263,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,10692,10928,133,238
63152398-e7b3-43bb-9b71-5f7ebd8e1407,410,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,8827,9209,274,384
9a7a09a6-5df7-444c-995c-336f059d6069,389,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16444,16778,208,334
c7cc7510-e68d-4e9e-862b-0dd04f0e0a11,423,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,12384,12744,160,362
d6637e50-6241-4cab-8d7d-cf932e78db55,409,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,3174,3490,164,321
4f3b4b2a-eeb4-4948-aac0-069048e049a8,416,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,11525,11874,206,353
5dbfded2-6c30-4936-bede-c2e0d700eb7f,415,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,23,381,176,363
b2030606-d925-4368-a493-5af4bfcb1733,440,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,15812,16184,169,375
a3911a64-ed98-44fa-9842-c355d8e744f1,303,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,6846,7054,122,211
cbafe856-fce8-413c-954d-9ec1448a8b5b,435,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,15166,15553,252,394
48b2d91b-a07c-4ec7-a297-2e08d6bc7901,411,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,2800,3180,244,389
deb392a1-e002-4e48-9765-fe7092fd5f8e,416,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7391,189,376
c42114d2-7ffe-419f-bb80-97d924e9a2c9,408,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17683,18033,252,353
ce6bef76-37d4-429e-9cc0-9aef5108fe8c,415,2019-08-30T14:40:09Z,none,NiV|human|MYS|Nipah|1999,18246,8530,8867,225,338
2c014b35-c5b4-407c-9bff-e137824eba68,399,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7060,7365,248,313
10fea2cf-5e9b-4a69-8815-24ede7f19ad2,390,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17718,18050,274,333
ff1eefce-8f29-4adb-a1cd-9ad3185b8d18,416,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16778,208,378
c22d98b4-6e9c-4859-8c4e-e371ae80f237,369,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17718,18025,235,308
c528692f-ca98-4464-97ae-b0cb5ca51838,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,16411,16773,232,362
2664792a-ea94-43a8-9820-b8cdb70f0b38,415,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,10076,10459,308,384
a326f227-0beb-431f-a06c-9c3e9c0fee97,407,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7026,7401,252,375
c5d3e51b-c2b2-4d9d-b002-c9e8d8077e75,395,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,12140,12493,291,355
0c5b6328-9c8a-4016-833c-6b0083d25487,382,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,7350,7721,262,377
082f7d2f-0a44-4956-a26a-701555684661,405,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,5800,6168,242,370
fb5badcd-643b-4616-939a-3fced63ce1d5,364,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,9209,9529,166,325
e5b92e8f-2d67-4c54-b1e9-b2301d3dc1c2,402,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,5518,5895,230,377
4530464a-4b68-4711-aa11-66cddfe6969b,409,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,5528,5895,174,370
5b362a9a-399f-4bb6-939e-2d4a45429b50,418,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,4886,5264,261,383
eb1ab64f-7246-4050-98b6-51b5fcb20e18,427,2019-08-30T14:40:10Z,none,NiV|human|MYS|Nipah|1999,18246,17844,18191,84,365
93510f32-3e70-4284-b694-940bc8efa012,273,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,14894,15134,166,241
90624216-ed97-4fed-bb5b-bfb6218e3dee,393,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,10966,11316,335,350
faec9ddb-a18b-4b70-ad56-350fae07ca64,384,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,15207,15553,154,346
f5594a79-2f08-4dff-94d1-cb6675612f36,450,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,15,384,254,374
bbe7290f-b4af-42b1-a202-5734e3ad2f7f,387,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,14325,14629,221,304
a13b25bd-5765-41da-9cd0-8dfa248d88b9,407,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,1261,1593,198,334
7734c8f5-b1c3-4907-9208-7498cb648a8d,426,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,2798,3168,239,375
df66fd51-5528-43af-bca6-58d962eb7a5b,415,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,10946,11332,320,388
e3f24cc8-945b-4845-95c7-2ffe7fb81c08,436,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17044,17397,232,360
bf1c21aa-85d9-4778-88b7-ce9f9c0b2bc1,376,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,2195,2513,178,321
8853a263-5e20-47e4-a20f-67e3a8fd2087,419,2019-08-30T14:40:12Z,none,NiV|human|MYS|Nipah|1999,18246,1290,1633,224,347
4b93864b-45e5-462c-860f-2f5b4587cc1e,413,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,17849,18131,220,284
c238ef54-e66c-4846-86b8-fa78a88d9b3a,410,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,12120,12483,155,368
21def600-c437-4321-a521-914879397043,391,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,673,812,103,142
21def600-c437-4321-a521-914879397043,391,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,673,733,47,60
8004b3f5-f9c0-42a2-bc1a-1bc7a8f722e2,384,2019-08-30T14:40:11Z,none,NiV|human|MYS|Nipah|1999,18246,3132,3421,214,290
